,for_date,abbreviation,unit_type,address,city,state,zip_code,bedrooms,bathrooms,listing_date,sqft,price_sqft,distance,ingest_time
158,2022-01-17,as167,as1671a2-R,6200 Soft Wind Cir,Austin,TX,78745,1,,2021-10-01,Apartment,,0.51,2022-01-18 00:32:02.515641
159,2022-01-17,as167,as1671a2-R,801 Sirocco Dr,Austin,TX,78745,1,,2021-06-27,Apartment,,0.51,2022-01-18 00:32:02.515641
160,2022-01-17,as167,as1671a1-R,"1016 W Stassney Ln, Apt 122",Austin,TX,78745,1,588,2021-09-21,Apartment,2.302,0.03,2022-01-18 00:32:02.515641
161,2022-01-17,as167,as1671a1-R,"1016 W Stassney Ln, Apt 136",Austin,TX,78745,1,588,2021-09-08,Apartment,2.192,0.03,2022-01-18 00:32:02.515641
162,2022-01-17,as167,as1671a1-R,"1016 W Stassney Ln, Apt 148",Austin,TX,78745,1,708,2021-09-14,Apartment,1.912,0.03,2022-01-18 00:32:02.515641
163,2022-01-17,as167,as1671a1-R,"1020 W Stassney Ln, Unit 248",Austin,TX,78745,1,708,2021-09-16,Apartment,2.062,0.06,2022-01-18 00:32:02.515641
164,2022-01-17,as167,as1671a1-R,"1020 W Stassney Ln, Unit 165",Austin,TX,78745,1,708,2021-09-07,Apartment,1.922,0.07,2022-01-18 00:32:02.515641
165,2022-01-17,as167,as1671a1-R,"5807 S 1st St, Unit ATC11",Austin,TX,78745,1,670,2021-09-14,Apartment,1.772,0.39,2022-01-18 00:32:02.515641
166,2022-01-17,as167,as1671a1-R,1016 W Stassney Ln,Austin,TX,78745,1,,2022-01-16,Apartment,,0.03,2022-01-18 00:32:02.515641
167,2022-01-17,as167,as1671a1-R,"1005 W Stassney Ln, Unit 25203",Austin,TX,78745,1,,2022-01-16,Apartment,,0.1,2022-01-18 00:32:02.515641
168,2022-01-17,as167,as1671a1-R,"714 Turtle Creek Blvd, Unit 156",Austin,TX,78745,1,,2021-09-08,Apartment,,0.38,2022-01-18 00:32:02.515641
169,2022-01-17,as167,as1671a1-R,5816 S 1st St,Austin,TX,78745,1,,2021-09-12,Single Family,,0.36,2022-01-18 00:32:02.515641
170,2022-01-17,as167,as1671a1-R,1005 W Stassney Ln,Austin,TX,78745,1,650,2022-01-14,Condo,1.502,0.1,2022-01-18 00:32:02.515641
171,2022-01-17,as167,as1671a1-R,"1005 W Stassney Ln, Unit 25202",Austin,TX,78745,1,,2022-01-16,Apartment,,0.1,2022-01-18 00:32:02.515641
172,2022-01-17,as167,as1671a1-R,"1005 W Stassney Ln, Unit 25201",Austin,TX,78745,1,,2022-01-16,Apartment,,0.1,2022-01-18 00:32:02.515641
173,2022-01-17,as167,as1671a1-R,"5304 Saint Georges Grn, Apt A",Austin,TX,78745,1,840,2021-06-22,Apartment,1.192,0.59,2022-01-18 00:32:02.515641
174,2022-01-17,as167,as1671a1-R,811 Ramble Ln,Austin,TX,78745,1,,2021-06-30,Apartment,,0.15,2022-01-18 00:32:02.515641
175,2022-01-17,as167,as1671a1-R,5800 Emerald Forest Dr,Austin,TX,78745,1,,2021-12-15,Apartment,,0.24,2022-01-18 00:32:02.515641
176,2022-01-17,as167,as1671a1-R,6200 Soft Wind Cir,Austin,TX,78745,1,,2021-10-01,Apartment,,0.51,2022-01-18 00:32:02.515641
177,2022-01-17,as167,as1671a1-R,801 Sirocco Dr,Austin,TX,78745,1,,2021-06-27,Apartment,,0.51,2022-01-18 00:32:02.515641
178,2022-01-17,as167,as1671a1-R,5304 Saint Georges Grn,Austin,TX,78745,1,,2021-06-23,Apartment,,0.59,2022-01-18 00:32:02.515641
179,2022-01-17,as167,as1671a1-R,4903 Hawk Cv,Austin,TX,78745,1,,2021-11-30,Apartment,,0.63,2022-01-18 00:32:02.515641
180,2022-01-17,as167,as1671a1-R,"1016 W Stassney Ln, Apt 122",Austin,TX,78745,1,588,2021-09-21,Apartment,2.302,0.03,2022-01-18 00:32:02.515641
181,2022-01-17,as167,as1671a1-R,"1016 W Stassney Ln, Apt 136",Austin,TX,78745,1,588,2021-09-08,Apartment,2.192,0.03,2022-01-18 00:32:02.515641
182,2022-01-17,as167,as1671a1-R,"1016 W Stassney Ln, Apt 148",Austin,TX,78745,1,708,2021-09-14,Apartment,1.912,0.03,2022-01-18 00:32:02.515641
183,2022-01-17,as167,as1671a1-R,"1020 W Stassney Ln, Unit 248",Austin,TX,78745,1,708,2021-09-16,Apartment,2.062,0.06,2022-01-18 00:32:02.515641
184,2022-01-17,as167,as1671a1-R,"1020 W Stassney Ln, Unit 165",Austin,TX,78745,1,708,2021-09-07,Apartment,1.922,0.07,2022-01-18 00:32:02.515641
185,2022-01-17,as167,as1671a1-R,"5807 S 1st St, Unit ATC11",Austin,TX,78745,1,670,2021-09-14,Apartment,1.772,0.39,2022-01-18 00:32:02.515641
186,2022-01-17,as167,as1671a1-R,1016 W Stassney Ln,Austin,TX,78745,1,,2022-01-16,Apartment,,0.03,2022-01-18 00:32:02.515641
187,2022-01-17,as167,as1671a1-R,"1005 W Stassney Ln, Unit 25203",Austin,TX,78745,1,,2022-01-16,Apartment,,0.1,2022-01-18 00:32:02.515641
188,2022-01-17,as167,as1671a1-R,"714 Turtle Creek Blvd, Unit 156",Austin,TX,78745,1,,2021-09-08,Apartment,,0.38,2022-01-18 00:32:02.515641
189,2022-01-17,as167,as1671a1-R,5816 S 1st St,Austin,TX,78745,1,,2021-09-12,Single Family,,0.36,2022-01-18 00:32:02.515641
190,2022-01-17,as167,as1671a1-R,1005 W Stassney Ln,Austin,TX,78745,1,650,2022-01-14,Condo,1.502,0.1,2022-01-18 00:32:02.515641
191,2022-01-17,as167,as1671a1-R,"1005 W Stassney Ln, Unit 25202",Austin,TX,78745,1,,2022-01-16,Apartment,,0.1,2022-01-18 00:32:02.515641
192,2022-01-17,as167,as1671a1-R,"1005 W Stassney Ln, Unit 25201",Austin,TX,78745,1,,2022-01-16,Apartment,,0.1,2022-01-18 00:32:02.515641
193,2022-01-17,as167,as1671a1-R,"5304 Saint Georges Grn, Apt A",Austin,TX,78745,1,840,2021-06-22,Apartment,1.192,0.59,2022-01-18 00:32:02.515641
194,2022-01-17,as167,as1671a1-R,811 Ramble Ln,Austin,TX,78745,1,,2021-06-30,Apartment,,0.15,2022-01-18 00:32:02.515641
195,2022-01-17,as167,as1671a1-R,5800 Emerald Forest Dr,Austin,TX,78745,1,,2021-12-15,Apartment,,0.24,2022-01-18 00:32:02.515641
196,2022-01-17,as167,as1671a1-R,6200 Soft Wind Cir,Austin,TX,78745,1,,2021-10-01,Apartment,,0.51,2022-01-18 00:32:02.515641
197,2022-01-17,as167,as1671a1-R,801 Sirocco Dr,Austin,TX,78745,1,,2021-06-27,Apartment,,0.51,2022-01-18 00:32:02.515641
198,2022-01-17,as167,as1671a1-R,5304 Saint Georges Grn,Austin,TX,78745,1,,2021-06-23,Apartment,,0.59,2022-01-18 00:32:02.515641
199,2022-01-17,as167,as1671a1-R,4903 Hawk Cv,Austin,TX,78745,1,,2021-11-30,Apartment,,0.63,2022-01-18 00:32:02.515641
200,2022-01-17,as167,as1671a1-R,"1016 W Stassney Ln, Apt 122",Austin,TX,78745,1,588,2021-09-21,Apartment,2.302,0.03,2022-01-18 00:32:02.515641
201,2022-01-17,as167,as1671a1-R,"1016 W Stassney Ln, Apt 136",Austin,TX,78745,1,588,2021-09-08,Apartment,2.192,0.03,2022-01-18 00:32:02.515641
202,2022-01-17,as167,as1671a1-R,"1016 W Stassney Ln, Apt 148",Austin,TX,78745,1,708,2021-09-14,Apartment,1.912,0.03,2022-01-18 00:32:02.515641
203,2022-01-17,as167,as1671a1-R,"1020 W Stassney Ln, Unit 248",Austin,TX,78745,1,708,2021-09-16,Apartment,2.062,0.06,2022-01-18 00:32:02.515641
204,2022-01-17,as167,as1671a1-R,"1020 W Stassney Ln, Unit 165",Austin,TX,78745,1,708,2021-09-07,Apartment,1.922,0.07,2022-01-18 00:32:02.515641
205,2022-01-17,as167,as1671a1-R,"5807 S 1st St, Unit ATC11",Austin,TX,78745,1,670,2021-09-14,Apartment,1.772,0.39,2022-01-18 00:32:02.515641
206,2022-01-17,as167,as1671a1-R,1016 W Stassney Ln,Austin,TX,78745,1,,2022-01-16,Apartment,,0.03,2022-01-18 00:32:02.515641
207,2022-01-17,as167,as1671a1-R,"1005 W Stassney Ln, Unit 25203",Austin,TX,78745,1,,2022-01-16,Apartment,,0.1,2022-01-18 00:32:02.515641
208,2022-01-17,as167,as1671a1-R,"714 Turtle Creek Blvd, Unit 156",Austin,TX,78745,1,,2021-09-08,Apartment,,0.38,2022-01-18 00:32:02.515641
209,2022-01-17,as167,as1671a1-R,5816 S 1st St,Austin,TX,78745,1,,2021-09-12,Single Family,,0.36,2022-01-18 00:32:02.515641
210,2022-01-17,as167,as1671a1-R,1005 W Stassney Ln,Austin,TX,78745,1,650,2022-01-14,Condo,1.502,0.1,2022-01-18 00:32:02.515641
211,2022-01-17,as167,as1671a1-R,"1005 W Stassney Ln, Unit 25202",Austin,TX,78745,1,,2022-01-16,Apartment,,0.1,2022-01-18 00:32:02.515641
212,2022-01-17,as167,as1671a1-R,"1005 W Stassney Ln, Unit 25201",Austin,TX,78745,1,,2022-01-16,Apartment,,0.1,2022-01-18 00:32:02.515641
213,2022-01-17,as167,as1671a1-R,"5304 Saint Georges Grn, Apt A",Austin,TX,78745,1,840,2021-06-22,Apartment,1.192,0.59,2022-01-18 00:32:02.515641
214,2022-01-17,as167,as1671a1-R,811 Ramble Ln,Austin,TX,78745,1,,2021-06-30,Apartment,,0.15,2022-01-18 00:32:02.515641
215,2022-01-17,as167,as1671a1-R,5800 Emerald Forest Dr,Austin,TX,78745,1,,2021-12-15,Apartment,,0.24,2022-01-18 00:32:02.515641
216,2022-01-17,as167,as1671a1-R,6200 Soft Wind Cir,Austin,TX,78745,1,,2021-10-01,Apartment,,0.51,2022-01-18 00:32:02.515641
217,2022-01-17,as167,as1671a1-R,801 Sirocco Dr,Austin,TX,78745,1,,2021-06-27,Apartment,,0.51,2022-01-18 00:32:02.515641
218,2022-01-17,as167,as1671a1-R,5304 Saint Georges Grn,Austin,TX,78745,1,,2021-06-23,Apartment,,0.59,2022-01-18 00:32:02.515641
219,2022-01-17,as167,as1671a1-R,4903 Hawk Cv,Austin,TX,78745,1,,2021-11-30,Apartment,,0.63,2022-01-18 00:32:02.515641
220,2022-01-17,as167,as1671a1-R,"1016 W Stassney Ln, Apt 122",Austin,TX,78745,1,588,2021-09-21,Apartment,2.302,0.03,2022-01-18 00:32:02.515641
221,2022-01-17,as167,as1671a1-R,"1016 W Stassney Ln, Apt 136",Austin,TX,78745,1,588,2021-09-08,Apartment,2.192,0.03,2022-01-18 00:32:02.515641
222,2022-01-17,as167,as1671a1-R,"1016 W Stassney Ln, Apt 148",Austin,TX,78745,1,708,2021-09-14,Apartment,1.912,0.03,2022-01-18 00:32:02.515641
223,2022-01-17,as167,as1671a1-R,"1020 W Stassney Ln, Unit 248",Austin,TX,78745,1,708,2021-09-16,Apartment,2.062,0.06,2022-01-18 00:32:02.515641
224,2022-01-17,as167,as1671a1-R,"1020 W Stassney Ln, Unit 165",Austin,TX,78745,1,708,2021-09-07,Apartment,1.922,0.07,2022-01-18 00:32:02.515641
225,2022-01-17,as167,as1671a1-R,"5807 S 1st St, Unit ATC11",Austin,TX,78745,1,670,2021-09-14,Apartment,1.772,0.39,2022-01-18 00:32:02.515641
226,2022-01-17,as167,as1671a1-R,1016 W Stassney Ln,Austin,TX,78745,1,,2022-01-16,Apartment,,0.03,2022-01-18 00:32:02.515641
227,2022-01-17,as167,as1671a1-R,"1005 W Stassney Ln, Unit 25203",Austin,TX,78745,1,,2022-01-16,Apartment,,0.1,2022-01-18 00:32:02.515641
228,2022-01-17,as167,as1671a1-R,"714 Turtle Creek Blvd, Unit 156",Austin,TX,78745,1,,2021-09-08,Apartment,,0.38,2022-01-18 00:32:02.515641
229,2022-01-17,as167,as1671a1-R,5816 S 1st St,Austin,TX,78745,1,,2021-09-12,Single Family,,0.36,2022-01-18 00:32:02.515641
230,2022-01-17,as167,as1671a1-R,1005 W Stassney Ln,Austin,TX,78745,1,650,2022-01-14,Condo,1.502,0.1,2022-01-18 00:32:02.515641
231,2022-01-17,as167,as1671a1-R,"1005 W Stassney Ln, Unit 25202",Austin,TX,78745,1,,2022-01-16,Apartment,,0.1,2022-01-18 00:32:02.515641
232,2022-01-17,as167,as1671a1-R,"1005 W Stassney Ln, Unit 25201",Austin,TX,78745,1,,2022-01-16,Apartment,,0.1,2022-01-18 00:32:02.515641
233,2022-01-17,as167,as1671a1-R,"5304 Saint Georges Grn, Apt A",Austin,TX,78745,1,840,2021-06-22,Apartment,1.192,0.59,2022-01-18 00:32:02.515641
234,2022-01-17,as167,as1671a1-R,811 Ramble Ln,Austin,TX,78745,1,,2021-06-30,Apartment,,0.15,2022-01-18 00:32:02.515641
235,2022-01-17,as167,as1671a1-R,5800 Emerald Forest Dr,Austin,TX,78745,1,,2021-12-15,Apartment,,0.24,2022-01-18 00:32:02.515641
236,2022-01-17,as167,as1671a1-R,6200 Soft Wind Cir,Austin,TX,78745,1,,2021-10-01,Apartment,,0.51,2022-01-18 00:32:02.515641
237,2022-01-17,as167,as1671a1-R,801 Sirocco Dr,Austin,TX,78745,1,,2021-06-27,Apartment,,0.51,2022-01-18 00:32:02.515641
238,2022-01-17,as167,as1671a1-R,5304 Saint Georges Grn,Austin,TX,78745,1,,2021-06-23,Apartment,,0.59,2022-01-18 00:32:02.515641
239,2022-01-17,as167,as1671a1-R,4903 Hawk Cv,Austin,TX,78745,1,,2021-11-30,Apartment,,0.63,2022-01-18 00:32:02.515641
240,2022-01-17,as167,as1672c1-R,"1018 W Stassney Ln, Unit 215",Austin,TX,78745,2,860,2021-09-08,Apartment,1.482,0.06,2022-01-18 00:32:02.515641
241,2022-01-17,as167,as1672c1-R,"1020 W Stassney Ln, Unit 222",Austin,TX,78745,2,860,2021-06-27,Apartment,1.542,0.06,2022-01-18 00:32:02.515641
242,2022-01-17,as167,as1672c1-R,"714 Turtle Creek Blvd, # 3-118",Austin,TX,78745,2,915,2022-01-16,Apartment,1.782,0.38,2022-01-18 00:32:02.515641
243,2022-01-17,as167,as1672c1-R,"714 Turtle Creek Blvd, # 2-113",Austin,TX,78745,2,915,2022-01-16,Apartment,1.692,0.38,2022-01-18 00:32:02.515641
244,2022-01-17,as167,as1672c1-R,"714 Turtle Creek Blvd, # 3-123",Austin,TX,78745,2,915,2022-01-16,Apartment,1.782,0.38,2022-01-18 00:32:02.515641
245,2022-01-17,as167,as1672c1-R,"714 Turtle Creek Blvd, # 6-143",Austin,TX,78745,2,915,2021-10-30,Apartment,1.782,0.38,2022-01-18 00:32:02.515641
246,2022-01-17,as167,as1672c1-R,"714 Turtle Creek Blvd, # 3-219",Austin,TX,78745,2,915,2021-10-30,Apartment,1.782,0.38,2022-01-18 00:32:02.515641
247,2022-01-17,as167,as1672c1-R,"5807 S 1st St, Unit ATC22",Austin,TX,78745,2,915,2021-09-14,Apartment,1.592,0.39,2022-01-18 00:32:02.515641
248,2022-01-17,as167,as1672c1-R,"5304 Saint Georges Grn, Apt A",Austin,TX,78745,1,840,2021-06-22,Apartment,1.192,0.59,2022-01-18 00:32:02.515641
249,2022-01-17,as167,as1672c1-R,5801 Libyan Dr,Austin,TX,78745,2,,2021-10-04,Apartment,,0.35,2022-01-18 00:32:02.515641
250,2022-01-17,as167,as1672c1-R,"714 Turtle Creek Blvd, Unit 2136",Austin,TX,78745,2,,2021-09-08,Apartment,,0.38,2022-01-18 00:32:02.515641
251,2022-01-17,as167,as1672c1-R,5112 S 1st St,Austin,TX,78745,2,,2022-01-16,Apartment,,0.46,2022-01-18 00:32:02.515641
252,2022-01-17,as167,as1672c1-R,"6303 Emerald Forest Dr, Unit A",Austin,TX,78745,2,850,2021-06-29,Multi-Family,1.852,0.56,2022-01-18 00:32:02.515641
253,2022-01-17,as167,as1672c1-R,"6305 Emerald Forest Dr, Unit B",Austin,TX,78745,2,871,2021-09-16,Multi-Family,1.722,0.57,2022-01-18 00:32:02.515641
254,2022-01-17,as167,as1672c1-R,"6209 Emerald Forest Dr, Unit A",Austin,TX,78745,2,896,2021-09-12,Multi-Family,1.732,0.52,2022-01-18 00:32:02.515641
255,2022-01-17,as167,as1672c1-R,811 Ramble Ln,Austin,TX,78745,1,,2021-06-30,Apartment,,0.15,2022-01-18 00:32:02.515641
256,2022-01-17,as167,as1672c1-R,5800 Emerald Forest Dr,Austin,TX,78745,1,,2021-12-15,Apartment,,0.24,2022-01-18 00:32:02.515641
257,2022-01-17,as167,as1672c1-R,6200 Soft Wind Cir,Austin,TX,78745,1,,2021-10-01,Apartment,,0.51,2022-01-18 00:32:02.515641
258,2022-01-17,as167,as1672c1-R,801 Sirocco Dr,Austin,TX,78745,1,,2021-06-27,Apartment,,0.51,2022-01-18 00:32:02.515641
259,2022-01-17,as167,as1672c1-R,"6003 Cougar Dr, Apt B",Austin,TX,78745,2,"1,000",2022-01-16,Townhouse,1.502,0.29,2022-01-18 00:32:02.515641
260,2022-01-17,as167,as1672c1,"1018 W Stassney Ln, Unit 215",Austin,TX,78745,2,860,2021-09-08,Apartment,1.482,0.06,2022-01-18 00:32:02.515641
261,2022-01-17,as167,as1672c1,"1020 W Stassney Ln, Unit 222",Austin,TX,78745,2,860,2021-06-27,Apartment,1.542,0.06,2022-01-18 00:32:02.515641
262,2022-01-17,as167,as1672c1,"714 Turtle Creek Blvd, # 3-118",Austin,TX,78745,2,915,2022-01-16,Apartment,1.782,0.38,2022-01-18 00:32:02.515641
263,2022-01-17,as167,as1672c1,"714 Turtle Creek Blvd, # 2-113",Austin,TX,78745,2,915,2022-01-16,Apartment,1.692,0.38,2022-01-18 00:32:02.515641
264,2022-01-17,as167,as1672c1,"714 Turtle Creek Blvd, # 3-123",Austin,TX,78745,2,915,2022-01-16,Apartment,1.782,0.38,2022-01-18 00:32:02.515641
265,2022-01-17,as167,as1672c1,"714 Turtle Creek Blvd, # 6-143",Austin,TX,78745,2,915,2021-10-30,Apartment,1.782,0.38,2022-01-18 00:32:02.515641
266,2022-01-17,as167,as1672c1,"714 Turtle Creek Blvd, # 3-219",Austin,TX,78745,2,915,2021-10-30,Apartment,1.782,0.38,2022-01-18 00:32:02.515641
267,2022-01-17,as167,as1672c1,"5807 S 1st St, Unit ATC22",Austin,TX,78745,2,915,2021-09-14,Apartment,1.592,0.39,2022-01-18 00:32:02.515641
268,2022-01-17,as167,as1672c1,"5304 Saint Georges Grn, Apt A",Austin,TX,78745,1,840,2021-06-22,Apartment,1.192,0.59,2022-01-18 00:32:02.515641
269,2022-01-17,as167,as1672c1,5801 Libyan Dr,Austin,TX,78745,2,,2021-10-04,Apartment,,0.35,2022-01-18 00:32:02.515641
270,2022-01-17,as167,as1672c1,"714 Turtle Creek Blvd, Unit 2136",Austin,TX,78745,2,,2021-09-08,Apartment,,0.38,2022-01-18 00:32:02.515641
271,2022-01-17,as167,as1672c1,5112 S 1st St,Austin,TX,78745,2,,2022-01-16,Apartment,,0.46,2022-01-18 00:32:02.515641
272,2022-01-17,as167,as1672c1,"6303 Emerald Forest Dr, Unit A",Austin,TX,78745,2,850,2021-06-29,Multi-Family,1.852,0.56,2022-01-18 00:32:02.515641
273,2022-01-17,as167,as1672c1,"6305 Emerald Forest Dr, Unit B",Austin,TX,78745,2,871,2021-09-16,Multi-Family,1.722,0.57,2022-01-18 00:32:02.515641
274,2022-01-17,as167,as1672c1,"6209 Emerald Forest Dr, Unit A",Austin,TX,78745,2,896,2021-09-12,Multi-Family,1.732,0.52,2022-01-18 00:32:02.515641
275,2022-01-17,as167,as1672c1,811 Ramble Ln,Austin,TX,78745,1,,2021-06-30,Apartment,,0.15,2022-01-18 00:32:02.515641
276,2022-01-17,as167,as1672c1,5800 Emerald Forest Dr,Austin,TX,78745,1,,2021-12-15,Apartment,,0.24,2022-01-18 00:32:02.515641
277,2022-01-17,as167,as1672c1,6200 Soft Wind Cir,Austin,TX,78745,1,,2021-10-01,Apartment,,0.51,2022-01-18 00:32:02.515641
278,2022-01-17,as167,as1672c1,801 Sirocco Dr,Austin,TX,78745,1,,2021-06-27,Apartment,,0.51,2022-01-18 00:32:02.515641
279,2022-01-17,as167,as1672c1,"6003 Cougar Dr, Apt B",Austin,TX,78745,2,"1,000",2022-01-16,Townhouse,1.502,0.29,2022-01-18 00:32:02.515641
280,2022-01-17,as167,as1672c1,"1018 W Stassney Ln, Unit 215",Austin,TX,78745,2,860,2021-09-08,Apartment,1.482,0.06,2022-01-18 00:32:02.515641
281,2022-01-17,as167,as1672c1,"1020 W Stassney Ln, Unit 222",Austin,TX,78745,2,860,2021-06-27,Apartment,1.542,0.06,2022-01-18 00:32:02.515641
282,2022-01-17,as167,as1672c1,"714 Turtle Creek Blvd, # 3-118",Austin,TX,78745,2,915,2022-01-16,Apartment,1.782,0.38,2022-01-18 00:32:02.515641
283,2022-01-17,as167,as1672c1,"714 Turtle Creek Blvd, # 2-113",Austin,TX,78745,2,915,2022-01-16,Apartment,1.692,0.38,2022-01-18 00:32:02.515641
284,2022-01-17,as167,as1672c1,"714 Turtle Creek Blvd, # 3-123",Austin,TX,78745,2,915,2022-01-16,Apartment,1.782,0.38,2022-01-18 00:32:02.515641
285,2022-01-17,as167,as1672c1,"714 Turtle Creek Blvd, # 6-143",Austin,TX,78745,2,915,2021-10-30,Apartment,1.782,0.38,2022-01-18 00:32:02.515641
286,2022-01-17,as167,as1672c1,"714 Turtle Creek Blvd, # 3-219",Austin,TX,78745,2,915,2021-10-30,Apartment,1.782,0.38,2022-01-18 00:32:02.515641
287,2022-01-17,as167,as1672c1,"5807 S 1st St, Unit ATC22",Austin,TX,78745,2,915,2021-09-14,Apartment,1.592,0.39,2022-01-18 00:32:02.515641
288,2022-01-17,as167,as1672c1,"5304 Saint Georges Grn, Apt A",Austin,TX,78745,1,840,2021-06-22,Apartment,1.192,0.59,2022-01-18 00:32:02.515641
289,2022-01-17,as167,as1672c1,5801 Libyan Dr,Austin,TX,78745,2,,2021-10-04,Apartment,,0.35,2022-01-18 00:32:02.515641
290,2022-01-17,as167,as1672c1,"714 Turtle Creek Blvd, Unit 2136",Austin,TX,78745,2,,2021-09-08,Apartment,,0.38,2022-01-18 00:32:02.515641
291,2022-01-17,as167,as1672c1,5112 S 1st St,Austin,TX,78745,2,,2022-01-16,Apartment,,0.46,2022-01-18 00:32:02.515641
292,2022-01-17,as167,as1672c1,"6303 Emerald Forest Dr, Unit A",Austin,TX,78745,2,850,2021-06-29,Multi-Family,1.852,0.56,2022-01-18 00:32:02.515641
293,2022-01-17,as167,as1672c1,"6305 Emerald Forest Dr, Unit B",Austin,TX,78745,2,871,2021-09-16,Multi-Family,1.722,0.57,2022-01-18 00:32:02.515641
294,2022-01-17,as167,as1672c1,"6209 Emerald Forest Dr, Unit A",Austin,TX,78745,2,896,2021-09-12,Multi-Family,1.732,0.52,2022-01-18 00:32:02.515641
295,2022-01-17,as167,as1672c1,811 Ramble Ln,Austin,TX,78745,1,,2021-06-30,Apartment,,0.15,2022-01-18 00:32:02.515641
296,2022-01-17,as167,as1672c1,5800 Emerald Forest Dr,Austin,TX,78745,1,,2021-12-15,Apartment,,0.24,2022-01-18 00:32:02.515641
297,2022-01-17,as167,as1672c1,6200 Soft Wind Cir,Austin,TX,78745,1,,2021-10-01,Apartment,,0.51,2022-01-18 00:32:02.515641
298,2022-01-17,as167,as1672c1,801 Sirocco Dr,Austin,TX,78745,1,,2021-06-27,Apartment,,0.51,2022-01-18 00:32:02.515641
299,2022-01-17,as167,as1672c1,"6003 Cougar Dr, Apt B",Austin,TX,78745,2,"1,000",2022-01-16,Townhouse,1.502,0.29,2022-01-18 00:32:02.515641
300,2022-01-17,as167,as1672c1,"1018 W Stassney Ln, Unit 215",Austin,TX,78745,2,860,2021-09-08,Apartment,1.482,0.06,2022-01-18 00:32:02.515641
301,2022-01-17,as167,as1672c1,"1020 W Stassney Ln, Unit 222",Austin,TX,78745,2,860,2021-06-27,Apartment,1.542,0.06,2022-01-18 00:32:02.515641
302,2022-01-17,as167,as1672c1,"714 Turtle Creek Blvd, # 3-118",Austin,TX,78745,2,915,2022-01-16,Apartment,1.782,0.38,2022-01-18 00:32:02.515641
303,2022-01-17,as167,as1672c1,"714 Turtle Creek Blvd, # 2-113",Austin,TX,78745,2,915,2022-01-16,Apartment,1.692,0.38,2022-01-18 00:32:02.515641
304,2022-01-17,as167,as1672c1,"714 Turtle Creek Blvd, # 3-123",Austin,TX,78745,2,915,2022-01-16,Apartment,1.782,0.38,2022-01-18 00:32:02.515641
305,2022-01-17,as167,as1672c1,"714 Turtle Creek Blvd, # 6-143",Austin,TX,78745,2,915,2021-10-30,Apartment,1.782,0.38,2022-01-18 00:32:02.515641
306,2022-01-17,as167,as1672c1,"714 Turtle Creek Blvd, # 3-219",Austin,TX,78745,2,915,2021-10-30,Apartment,1.782,0.38,2022-01-18 00:32:02.515641
307,2022-01-17,as167,as1672c1,"5807 S 1st St, Unit ATC22",Austin,TX,78745,2,915,2021-09-14,Apartment,1.592,0.39,2022-01-18 00:32:02.515641
308,2022-01-17,as167,as1672c1,"5304 Saint Georges Grn, Apt A",Austin,TX,78745,1,840,2021-06-22,Apartment,1.192,0.59,2022-01-18 00:32:02.515641
309,2022-01-17,as167,as1672c1,5801 Libyan Dr,Austin,TX,78745,2,,2021-10-04,Apartment,,0.35,2022-01-18 00:32:02.515641
310,2022-01-17,as167,as1672c1,"714 Turtle Creek Blvd, Unit 2136",Austin,TX,78745,2,,2021-09-08,Apartment,,0.38,2022-01-18 00:32:02.515641
311,2022-01-17,as167,as1672c1,5112 S 1st St,Austin,TX,78745,2,,2022-01-16,Apartment,,0.46,2022-01-18 00:32:02.515641
312,2022-01-17,as167,as1672c1,"6303 Emerald Forest Dr, Unit A",Austin,TX,78745,2,850,2021-06-29,Multi-Family,1.852,0.56,2022-01-18 00:32:02.515641
313,2022-01-17,as167,as1672c1,"6305 Emerald Forest Dr, Unit B",Austin,TX,78745,2,871,2021-09-16,Multi-Family,1.722,0.57,2022-01-18 00:32:02.515641
314,2022-01-17,as167,as1672c1,"6209 Emerald Forest Dr, Unit A",Austin,TX,78745,2,896,2021-09-12,Multi-Family,1.732,0.52,2022-01-18 00:32:02.515641
315,2022-01-17,as167,as1672c1,811 Ramble Ln,Austin,TX,78745,1,,2021-06-30,Apartment,,0.15,2022-01-18 00:32:02.515641
316,2022-01-17,as167,as1672c1,5800 Emerald Forest Dr,Austin,TX,78745,1,,2021-12-15,Apartment,,0.24,2022-01-18 00:32:02.515641
317,2022-01-17,as167,as1672c1,6200 Soft Wind Cir,Austin,TX,78745,1,,2021-10-01,Apartment,,0.51,2022-01-18 00:32:02.515641
318,2022-01-17,as167,as1672c1,801 Sirocco Dr,Austin,TX,78745,1,,2021-06-27,Apartment,,0.51,2022-01-18 00:32:02.515641
319,2022-01-17,as167,as1672c1,"6003 Cougar Dr, Apt B",Austin,TX,78745,2,"1,000",2022-01-16,Townhouse,1.502,0.29,2022-01-18 00:32:02.515641
320,2022-01-17,as167,as1671a1,"1016 W Stassney Ln, Apt 122",Austin,TX,78745,1,588,2021-09-21,Apartment,2.302,0.03,2022-01-18 00:32:02.515641
321,2022-01-17,as167,as1671a1,"1016 W Stassney Ln, Apt 136",Austin,TX,78745,1,588,2021-09-08,Apartment,2.192,0.03,2022-01-18 00:32:02.515641
322,2022-01-17,as167,as1671a1,"1016 W Stassney Ln, Apt 148",Austin,TX,78745,1,708,2021-09-14,Apartment,1.912,0.03,2022-01-18 00:32:02.515641
