,url,city
449,https://www.apartments.com/san_antonio-tx-78295/,san_antonio
450,https://www.apartments.com/san_antonio-tx-78296/,san_antonio
451,https://www.apartments.com/san_antonio-tx-78297/,san_antonio
452,https://www.apartments.com/san_antonio-tx-78298/,san_antonio
453,https://www.apartments.com/san_antonio-tx-78299/,san_antonio
454,https://www.apartments.com/universal_city-tx-78150/,universal_city
455,https://www.apartments.com/san_antonio-tx-78202/,san_antonio
456,https://www.apartments.com/san_antonio-tx-78203/,san_antonio
457,https://www.apartments.com/san_antonio-tx-78204/,san_antonio
458,https://www.apartments.com/san_antonio-tx-78205/,san_antonio
459,https://www.apartments.com/san_antonio-tx-78206/,san_antonio
460,https://www.apartments.com/san_antonio-tx-78207/,san_antonio
461,https://www.apartments.com/san_antonio-tx-78208/,san_antonio
462,https://www.apartments.com/san_antonio-tx-78210/,san_antonio
463,https://www.apartments.com/san_antonio-tx-78211/,san_antonio
464,https://www.apartments.com/san_antonio-tx-78214/,san_antonio
465,https://www.apartments.com/san_antonio-tx-78215/,san_antonio
466,https://www.apartments.com/san_antonio-tx-78221/,san_antonio
467,https://www.apartments.com/san_antonio-tx-78224/,san_antonio
468,https://www.apartments.com/san_antonio-tx-78225/,san_antonio
469,https://www.apartments.com/san_antonio-tx-78241/,san_antonio
470,https://www.apartments.com/san_antonio-tx-78243/,san_antonio
471,https://www.apartments.com/san_antonio-tx-78246/,san_antonio
472,https://www.apartments.com/san_antonio-tx-78265/,san_antonio
473,https://www.apartments.com/san_antonio-tx-78268/,san_antonio
474,https://www.apartments.com/san_antonio-tx-78269/,san_antonio
475,https://www.apartments.com/san_antonio-tx-78270/,san_antonio
476,https://www.apartments.com/san_antonio-tx-78275/,san_antonio
477,https://www.apartments.com/san_antonio-tx-78278/,san_antonio
478,https://www.apartments.com/san_antonio-tx-78279/,san_antonio
479,https://www.apartments.com/san_antonio-tx-78280/,san_antonio
480,https://www.apartments.com/san_antonio-tx-78283/,san_antonio
481,https://www.apartments.com/san_antonio-tx-78284/,san_antonio
482,https://www.apartments.com/san_antonio-tx-78285/,san_antonio
483,https://www.apartments.com/san_antonio-tx-78286/,san_antonio
484,https://www.apartments.com/san_antonio-tx-78287/,san_antonio
485,https://www.apartments.com/san_antonio-tx-78288/,san_antonio
